id,lon,lat,date,day_of_week,month_name
42,2.1693121013923675,41.38335550091395,2019-07-03,Wednesday,July
45,2.1694316883422053,41.38335636417659,2019-04-04,Thursday,April
48,2.1695512752972506,41.38335722731498,2019-09-30,Monday,September
50,2.169670862257503,41.383358090329104,2019-08-09,Friday,August
53,2.169790449222962,41.383358953218966,2019-05-25,Saturday,May
55,2.1699100361936257,41.38335981598457,2019-07-01,Monday,July
57,2.1700296231694947,41.3833606786259,2019-03-27,Wednesday,March
59,2.170149210150567,41.38336154114297,2019-12-09,Monday,December
61,2.170268797136843,41.38336240353579,2019-04-08,Monday,April
63,2.170388384128321,41.383363265804334,2019-08-05,Monday,August
64,2.170507971125001,41.38336412794862,2019-06-10,Monday,June
65,2.170627558126882,41.38336498996865,2019-09-14,Saturday,September
66,2.1707471451339626,41.3833658518644,2019-03-22,Friday,March
67,2.170926525654333,41.383367144475066,2019-06-30,Sunday,June
68,2.1712967880142813,41.383405841757664,2019-02-24,Sunday,February
59,2.1725409508636897,41.38337876538935,2019-03-09,Saturday,March
58,2.1726605379538717,41.383379625296925,2019-12-23,Monday,December
57,2.172780125049241,41.38338048508022,2019-07-07,Sunday,July
55,2.172899712149797,41.38338134473926,2019-05-19,Sunday,May
54,2.1730192992555395,41.383382204274035,2019-02-08,Friday,February
53,2.1731388863664667,41.38338306368455,2019-12-19,Thursday,December
51,2.173258473482578,41.38338392297079,2019-04-21,Sunday,April
50,2.1733780606038735,41.38338478213279,2019-06-21,Friday,June
49,2.173497647730352,41.38338564117051,2019-03-22,Friday,March
47,2.173617234862012,41.38338650008397,2019-11-29,Friday,November
46,2.173736821998854,41.38338735887318,2019-11-17,Sunday,November
45,2.173856409140877,41.38338821753811,2019-07-11,Thursday,July
43,2.1739759962880796,41.38338907607879,2019-12-29,Sunday,December
42,2.174095583440461,41.3833899344952,2019-04-05,Friday,April
41,2.1742151705980213,41.38339079278735,2019-02-18,Monday,February
40,2.174334757760759,41.38339165095523,2019-07-04,Thursday,July
39,2.174454344928674,41.38339250899887,2019-08-27,Tuesday,August
38,2.174573932101765,41.38339336691823,2019-10-27,Sunday,October
37,2.174693519280032,41.38339422471333,2019-10-13,Sunday,October
36,2.174813106463473,41.383395082384155,2019-02-11,Monday,February
35,2.1749326936520883,41.38339593993072,2019-08-04,Sunday,August
34,2.1750522808458763,41.383396797353036,2019-08-05,Monday,August
32,2.175926618975313,41.38384565406874,2019-09-17,Tuesday,September
36,2.176847225262517,41.38331957671668,2019-03-04,Monday,March
37,2.1769668123739985,41.38332043214809,2019-03-25,Monday,March
42,2.179956491836234,41.38334177754791,2019-04-29,Monday,April
41,2.180075513364695,41.38338766331467,2019-11-24,Sunday,November
36,2.1805544281146827,41.383346037308144,2019-10-15,Tuesday,October
35,2.1806740153857898,41.3833468888874,2019-02-21,Thursday,February
34,2.1806967081080475,41.3840245725603,2019-09-30,Monday,September
37,2.184739423155249,41.383420802263856,2019-07-11,Thursday,July
31,2.185217773317718,41.383424190443755,2019-05-01,Wednesday,May
22,2.1858157111357452,41.38342842287271,2019-03-03,Sunday,March
20,2.1859352987146687,41.3834292689857,2019-11-11,Monday,November
18,2.1860548862986966,41.38343011497443,2019-01-30,Wednesday,January
16,2.1861750353978597,41.38338592720454,2019-09-16,Monday,September
49,2.1604644193428477,41.38315617462105,2019-09-26,Thursday,September
50,2.16058400565778,41.38315704707494,2019-04-27,Saturday,April
51,2.160703591977976,41.38315791940456,2019-12-12,Thursday,December
52,2.160863233402318,41.383144071201166,2019-03-11,Monday,March
53,2.1609421857205784,41.38320469704044,2019-08-04,Sunday,August
54,2.1610617721390444,41.38320556899866,2019-03-29,Friday,March
55,2.1612411517766064,41.38320687670299,2019-07-04,Thursday,July
56,2.1619586704451543,41.38321210472444,2019-09-16,Monday,September
55,2.162676189302864,41.383217328272494,2019-10-06,Sunday,October
54,2.1629751555493675,41.38321950343059,2019-06-30,Sunday,June
53,2.163214328570186,41.383221242997884,2019-03-24,Sunday,March
52,2.1633937083495733,41.383222547347174,2019-02-14,Thursday,February
51,2.1635730881407627,41.38322385141687,2019-02-02,Saturday,February
50,2.1637524679437523,41.38322515520698,2019-12-10,Tuesday,December
49,2.1639318477585388,41.383226458717516,2019-10-24,Thursday,October
47,2.164051434308283,41.383227327569195,2019-12-21,Saturday,December
46,2.164171020863268,41.383228196296635,2019-08-16,Friday,August
45,2.164290607423494,41.3832290648998,2019-12-04,Wednesday,December
43,2.1644101939889597,41.38322993337871,2019-03-29,Friday,March
42,2.1645297805596644,41.38323080173336,2019-06-24,Monday,June
40,2.164649943492114,41.38318663657185,2019-02-10,Sunday,February
39,2.1647689537167887,41.38323253806986,2019-10-20,Sunday,October
37,2.16488911649474,41.38318837265711,2019-07-21,Sunday,July
34,2.1651277134917493,41.38323514164267,2019-12-30,Monday,December
32,2.165247876037948,41.383190975853026,2019-03-08,Friday,March
29,2.1654864733138224,41.38323774409712,2019-07-08,Monday,July
27,2.1656066356282606,41.3831935779306,2019-11-03,Sunday,November
18,2.1678787807928135,41.38321003178467,2019-08-10,Saturday,August
24,2.168476714044106,41.383214354290594,2019-09-20,Friday,September
26,2.168595727075557,41.38326025185589,2019-07-23,Tuesday,July
28,2.1687153138291584,41.383261115861366,2019-07-16,Tuesday,July
33,2.1689544873519986,41.38326284349959,2019-07-24,Wednesday,July
36,2.1690740741212347,41.3832637071323,2019-06-12,Wednesday,June
39,2.1691936608956808,41.383264570640755,2019-05-30,Thursday,May
41,2.169313247675336,41.38326543402494,2019-08-14,Wednesday,August
44,2.1694328344601996,41.38326629728487,2019-02-05,Tuesday,February
47,2.1695524212502706,41.383267160420544,2019-04-23,Tuesday,April
49,2.169672008045549,41.38326802343195,2019-05-03,Friday,May
52,2.1697915948460333,41.38326888631909,2019-08-18,Sunday,August
54,2.169911181651723,41.383269749081975,2019-08-19,Monday,August
56,2.1700307684626177,41.3832706117206,2019-04-07,Sunday,April
58,2.1701503552787154,41.38327147423495,2019-12-03,Tuesday,December
60,2.170269942100017,41.38327233662504,2019-02-07,Thursday,February
62,2.170389528926521,41.38327319889088,2019-05-12,Sunday,May
63,2.170509115758226,41.38327406103245,2019-10-27,Sunday,October
64,2.1706287025951325,41.38327492304977,2019-01-13,Sunday,January
65,2.1707482894372387,41.38327578494281,2019-07-17,Wednesday,July
66,2.170927669710147,41.383277077549394,2019-07-22,Monday,July
67,2.1714646672856115,41.38337102062946,2019-11-19,Tuesday,November
62,2.1723029188574965,41.38328697824461,2019-08-09,Friday,August
61,2.1724225057723263,41.38328783839799,2019-05-03,Friday,May
60,2.1725420926923453,41.38328869842711,2019-03-21,Thursday,March
59,2.172661679617552,41.38328955833197,2019-03-20,Wednesday,March
58,2.1727812665479465,41.383290418112566,2019-09-14,Saturday,September
56,2.1729008534835277,41.38329127776889,2019-01-24,Thursday,January
55,2.1730204404242945,41.383292137300955,2019-04-19,Friday,April
54,2.173140027370247,41.38329299670877,2019-12-05,Thursday,December
53,2.1732596143213834,41.38329385599232,2019-02-21,Thursday,February
51,2.173379201277704,41.3832947151516,2019-02-12,Tuesday,February
50,2.1734987882392067,41.383295574186626,2019-11-14,Thursday,November
49,2.173618375205892,41.38329643309738,2019-09-14,Saturday,September
47,2.173737962177759,41.38329729188388,2019-09-14,Saturday,September
46,2.173857549154807,41.38329815054611,2019-10-06,Sunday,October
45,2.173977136137034,41.383299009084084,2019-12-09,Monday,December
44,2.1740967231244404,41.3832998674978,2019-02-24,Sunday,February
43,2.1742163101170253,41.38330072578724,2019-06-10,Monday,June
41,2.174335897114788,41.383301583952424,2019-04-16,Tuesday,April
40,2.1744554841177273,41.383302441993344,2019-05-05,Sunday,May
39,2.174575071125843,41.383303299910004,2019-02-25,Monday,February
38,2.174694658139134,41.383304157702405,2019-05-02,Thursday,May
37,2.1748142451576,41.38330501537054,2019-10-02,Wednesday,October
36,2.1749338321812397,41.38330587291441,2019-12-30,Monday,December
35,2.1750534192100526,41.38330673033402,2019-02-20,Wednesday,February
34,2.1751730062440378,41.383307587629375,2019-06-27,Thursday,June
33,2.175292593283195,41.383308444800456,2019-03-22,Friday,March
46,2.179478709034124,41.38329333394313,2019-04-12,Friday,April
45,2.1795982961764744,41.38329418663941,2019-06-01,Saturday,June
44,2.179717883323968,41.38329503921143,2019-05-19,Sunday,May
43,2.1798374704766057,41.383295891659195,2019-02-13,Wednesday,February
38,2.1803158191385714,41.383299300207604,2019-04-02,Tuesday,April
37,2.1804354063169136,41.38330015203404,2019-09-15,Sunday,September
33,2.1809725112356833,41.38391615403437,2019-02-06,Wednesday,February
39,2.1845013734331538,41.38332904019658,2019-05-06,Monday,May
38,2.184620398209796,41.38337492129119,2019-08-25,Sunday,August
35,2.184860135521741,41.38333158225547,2019-12-23,Monday,December
34,2.1849791605611832,41.38337746298131,2019-09-22,Sunday,September
32,2.1850993102730216,41.383333276340096,2019-12-20,Friday,December
29,2.1853379229585634,41.38338000355305,2019-12-11,Wednesday,December
27,2.1854575104345733,41.383380850161764,2019-05-03,Friday,May
25,2.18557765983689,41.38333666301817,2019-04-12,Friday,April
23,2.1856972472406255,41.38333750937703,2019-09-03,Tuesday,September
53,2.1611227229286265,41.38311593822782,2019-10-18,Friday,October
54,2.1613618954566545,41.383117681641714,2019-06-15,Saturday,June
55,2.1617206542881306,41.383120295830594,2019-05-10,Friday,May
54,2.1621989994703457,41.38312377967612,2019-09-28,Saturday,September
53,2.1626175515737303,41.38312682641006,2019-06-12,Wednesday,June
52,2.1629763105706807,41.38312943668475,2019-12-09,Monday,December
51,2.1632752764375542,41.383131611059355,2019-07-08,Monday,July
50,2.163514449154661,41.38313334999987,2019-04-13,Saturday,April
49,2.1636938287062595,41.383134653879075,2019-07-31,Wednesday,July
48,2.1638134150805466,41.38313552297655,2019-08-23,Friday,August
47,2.163933001460076,41.38313639194977,2019-04-13,Saturday,April
46,2.1640525878448473,41.383137260798726,2019-04-27,Saturday,April
45,2.1641721742348605,41.38313812952342,2019-03-15,Friday,March
44,2.1642917606301144,41.383138998123854,2019-06-15,Saturday,June
41,2.1645309334363403,41.38314073495194,2019-03-27,Wednesday,March
38,2.1647701062635196,41.38314247128298,2019-01-26,Saturday,January
35,2.165009279111646,41.383144207116985,2019-06-26,Wednesday,June
30,2.1653680384231,41.38314680993602,2019-04-08,Monday,April
30,2.1688360475256263,41.38317191286304,2019-06-04,Tuesday,June
35,2.1690752207289417,41.38317364024729,2019-04-23,Tuesday,April
40,2.1693143939530963,41.383175367134506,2019-05-18,Saturday,May
43,2.169433980572986,41.383176230391705,2019-02-11,Monday,February
45,2.1695535671980837,41.383177093524665,2019-02-13,Wednesday,February
48,2.1696731538283887,41.38317795653335,2019-05-27,Monday,May
50,2.1697927404638992,41.38317881941778,2019-09-26,Thursday,September
53,2.169912327104615,41.383179682177946,2019-02-16,Saturday,February
55,2.170031913750536,41.38318054481385,2019-06-23,Sunday,June
57,2.1701515004016607,41.38318140732549,2019-05-15,Wednesday,May
59,2.1702710870579884,41.38318226971287,2019-04-25,Thursday,April
60,2.1703906737195187,41.38318313197598,2019-01-09,Wednesday,January
62,2.1705102603862505,41.383183994114844,2019-09-04,Wednesday,September
63,2.170629847058183,41.38318485612944,2019-05-21,Tuesday,May
64,2.170749433735316,41.38318571801978,2019-01-17,Thursday,January
65,2.1709288137607636,41.383187010622294,2019-03-29,Friday,March
61,2.172543234515812,41.38319863146342,2019-08-14,Wednesday,August
60,2.1726628212760453,41.383199491365566,2019-01-21,Monday,January
59,2.1727824080414653,41.383200351143465,2019-09-24,Tuesday,September
58,2.1729019948120722,41.383201210797075,2019-12-01,Sunday,December
56,2.173021581587865,41.383202070326455,2019-09-25,Wednesday,September
55,2.173141168368843,41.38320292973155,2019-12-01,Sunday,December
54,2.173260755155005,41.383203789012384,2019-08-27,Tuesday,August
53,2.1733803419463515,41.38320464816897,2019-05-06,Monday,May
52,2.17349992874288,41.38320550720128,2019-02-04,Monday,February
50,2.173619515544591,41.383206366109334,2019-06-28,Friday,June
49,2.173739102351483,41.383207224893134,2019-11-29,Friday,November
48,2.173858689163556,41.38320808355267,2019-06-17,Monday,June
47,2.173978275980809,41.383208942087926,2019-02-10,Sunday,February
45,2.174097862803241,41.38320980049894,2019-06-09,Sunday,June
44,2.1742174496308513,41.38321065878568,2019-05-10,Friday,May
43,2.174337036463639,41.38321151694817,2019-10-26,Saturday,October
42,2.1744566233016047,41.38321237498639,2019-12-13,Friday,December
41,2.1745762101447457,41.383213232900346,2019-02-21,Thursday,February
39,2.174695796993062,41.38321409069005,2019-06-13,Thursday,June
38,2.1748153838465534,41.38321494835548,2019-08-14,Wednesday,August
37,2.1749349707052184,41.383215805896654,2019-11-07,Thursday,November
36,2.1750545575690565,41.38321666331357,2019-04-10,Wednesday,April
35,2.1751741444380666,41.38321752060621,2019-09-24,Tuesday,September
34,2.175293731312249,41.383218377774604,2019-01-03,Thursday,January
33,2.175473111633217,41.3832196632942,2019-02-16,Saturday,February
36,2.184741110651109,41.38328570140769,2019-01-10,Thursday,January
30,2.185219459823715,41.38328908957159,2019-08-20,Tuesday,August
21,2.185817396404413,41.383293321980545,2019-04-12,Friday,April
30,2.158774635905197,41.383836911438465,2019-04-28,Sunday,April
25,2.157362115730321,41.38378365566459,2019-03-30,Saturday,March
46,2.1601010244649723,41.38351382322238,2019-07-07,Sunday,July
22,2.15695228855834,41.383551729773735,2019-08-20,Tuesday,August
23,2.1572039010668753,41.38360201674215,2019-11-26,Tuesday,November
35,2.1591449091424653,41.38346180272141,2019-03-19,Tuesday,March
45,2.159982596675248,41.38342288358823,2019-08-14,Wednesday,August
36,2.182894089472544,41.38327760440493,2019-09-21,Saturday,September
37,2.1829439195554365,41.38354317967448,2019-02-16,Saturday,February
38,2.159388142745419,41.38314831694442,2019-05-15,Wednesday,May
41,2.1596249959941742,41.38333019729976,2019-06-17,Monday,June
48,2.1788394605307744,41.38357085134849,2019-09-01,Sunday,September
35,2.1827058719742936,41.38345141391349,2019-04-03,Wednesday,April
64,2.17210681576191,41.383318322072085,2019-05-08,Wednesday,May
28,2.1585504584570328,41.383187231781505,2019-03-21,Thursday,March
19,2.167848022908194,41.38327736572028,2019-05-18,Saturday,May
24,2.1580715323628206,41.38322876608131,2019-01-16,Wednesday,January
34,2.1590322851214125,41.38292052883953,2019-09-04,Wednesday,September
46,2.1785448904691522,41.38305247572745,2019-08-31,Saturday,August
47,2.1786128701248875,41.383276285370656,2019-12-30,Monday,December
40,2.159507149109546,41.38319422384959,2019-11-17,Sunday,November
37,2.159270876743481,41.38296730992351,2019-08-28,Wednesday,August
63,2.172231852063152,41.383232421919125,2019-12-13,Friday,December
38,2.1831018621477463,41.38320973603554,2019-05-23,Thursday,May
39,2.1831859128355395,41.38331970974564,2019-02-17,Sunday,February
40,2.1837857641234795,41.383170838453616,2019-01-15,Tuesday,January
11,2.18653435920969,41.38334343040967,2019-07-13,Saturday,July
16,2.140428912867391,41.38293318608476,2019-07-08,Monday,July
42,2.1597486407712148,41.383015837279046,2019-10-15,Tuesday,October
47,2.160225826135948,41.383109395998964,2019-08-10,Saturday,August
48,2.160393941996403,41.38305657773296,2019-07-08,Monday,July
23,2.1659665461600492,41.383106112074906,2019-05-16,Thursday,May
22,2.1660861325513356,41.38310697881007,2019-02-08,Friday,February
21,2.166244814075461,41.38316817881133,2019-11-01,Friday,November
22,2.168357701181539,41.383168456603414,2019-12-17,Tuesday,December
14,2.186295745760865,41.383296705670965,2019-11-02,Saturday,November
33,2.158914440207204,41.38278455479134,2019-03-19,Tuesday,March
42,2.1644119235494674,41.38309483321014,2019-10-19,Saturday,October
33,2.165129441567507,41.3831000414495,2019-10-05,Saturday,October
28,2.165488200647204,41.38310264389167,2019-01-29,Tuesday,January
24,2.165847535301712,41.38306021180887,2019-05-15,Wednesday,May
20,2.16632588054737,41.38306367849552,2019-03-15,Friday,March
19,2.1664926113041996,41.38311893146291,2019-05-12,Sunday,May
25,2.1685980216055443,41.38308011810618,2019-01-02,Wednesday,January
27,2.1687170344811446,41.383126015545564,2019-04-01,Monday,April
32,2.1689562075090647,41.383127743175606,2019-03-24,Sunday,March
37,2.1691953805578272,41.383129470308624,2019-10-02,Wednesday,October
66,2.1715929431035677,41.3832762393408,2019-12-21,Saturday,December
62,2.1724642712979567,41.38313801348423,2019-02-03,Sunday,February
34,2.1769287894355136,41.384147004134455,2019-02-24,Sunday,February
40,2.1800777762247776,41.383207529047716,2019-07-18,Thursday,July
